"mu_b_Price","sigma_b_Price","mu_b_Acceleration","sigma_b_Acceleration","mu_b_OpCost","sigma_b_OpCost","mu_b_hev","sigma_b_hev","mu_b_phev20","sigma_b_phev20","mu_b_phev40","sigma_b_phev40","mu_b_bev","sigma_b_bev","mu_b_bevRangeRel","sigma_b_bevRangeRel","mu_b_noBEVFC","sigma_b_noBEVFC","mu_b_american","sigma_b_american","mu_b_chinese","sigma_b_chinese","mu_b_japanese","sigma_b_japanese","mu_b_skorean","sigma_b_skorean","logLike"
-0.12427203355465,0.0857380103548801,-0.137363874037632,-0.179990401508865,-0.19080810677142,-0.15260723189658,0.0910032022911457,0.460282498009767,0.0403546415674783,-0.183409001965614,0.198607078290197,0.14653938089788,-0.239919993365051,-1.49083729347871,0.485778169984174,-0.53705204867381,-0.399058697348865,0.225661965842964,-0.143756119160637,0.853651717217179,-2.11516162083351,-2.12043368372298,-0.0722488731315235,0.743088204604626,-0.524247853069548,-0.111068853089259,-8048.72153807014
-0.12427203355465,0.0857380103548801,-0.137363874037632,-0.179990401508865,-0.19080810677142,-0.15260723189658,0.0910032022911457,0.460282498009767,0.0403546415674783,-0.183409001965614,0.198607078290197,0.14653938089788,-0.239919993365051,-1.49083729347871,0.485778169984174,-0.53705204867381,-0.399058697348865,0.225661965842964,-0.143756119160637,0.853651717217179,-2.11516162083351,-2.12043368372298,-0.0722488731315235,0.743088204604626,-0.524247853069548,-0.111068853089259,-8048.72153807014
-0.123000599752329,0.0918677211968041,-0.138028977274311,-0.181119992345219,-0.192077556286223,-0.154732990562659,0.0910242411358615,0.46037773310047,0.0403677939493492,-0.183388330609144,0.198751000608436,0.146364180681408,-0.240277628952039,-1.49091412431985,0.486232643654281,-0.538250149961983,-0.399320091655882,0.225702058592951,-0.14378879289022,0.853768489736138,-2.1151917997129,-2.12026189161162,-0.0720885128767105,0.74341815561527,-0.524411962200404,-0.111249378119269,-8046.12722978164
-0.13643555676765,0.100232982131409,-0.14306769149542,-0.189181321041231,-0.20064776127275,-0.169484312960905,0.0912366665274701,0.461194445697833,0.0404406486148085,-0.183266644860091,0.199719256981714,0.145168077488715,-0.242842827307982,-1.49173673886368,0.4895442266313,-0.546757218051105,-0.401249878432137,0.225984404118686,-0.143809013126244,0.854697020131726,-2.11545844575877,-2.11902525926023,-0.0708068979369834,0.745663767822564,-0.52575368282774,-0.112694863524683,-8043.91696132318
-0.133583197645776,0.0981857332714321,-0.15046414318151,-0.201439351656798,-0.211433472833307,-0.188432981949937,0.0916191972426617,0.462505342363939,0.0406450629063024,-0.18315539561417,0.201181429832692,0.143417200034241,-0.246885454065557,-1.49342302173343,0.495011628687927,-0.560229182889941,-0.40440307876084,0.226520537260819,-0.143749974445449,0.85634684389369,-2.11608187220114,-2.11735447827516,-0.0687360664422079,0.749350366317245,-0.52794220661129,-0.11500611853885,-8039.37836957976
-0.134945882925973,0.0995011743316407,-0.156875052352033,-0.231773850113862,-0.199279359604387,-0.188391256304558,0.0932242391326798,0.467667616678782,0.041937053701604,-0.182972713316663,0.205883999517129,0.137345683835459,-0.261264718254311,-1.50197542177449,0.513470781920161,-0.604144495226256,-0.415669097521081,0.229053015411225,-0.142781504510762,0.862468906544181,-2.11911404548435,-2.11288062035975,-0.0615383188534494,0.763410863953619,-0.536476894112824,-0.124201240912753,-8033.62980643149
-0.136836418527673,0.100908566475292,-0.14715285526786,-0.242204209958004,-0.222723424602531,-0.169848851659856,0.0959645389966529,0.477159644949623,0.0438188770756685,-0.182600602959234,0.212571422740751,0.126427414684546,-0.284588402771996,-1.51872213615427,0.540382643992141,-0.669179965719351,-0.433980028669493,0.234067066702129,-0.140701370911161,0.873980971010498,-2.12471187615817,-2.10610808824829,-0.0502044040760897,0.788064858566032,-0.551145250958789,-0.141754834895644,-8029.74356670964
-0.137597679956162,0.101666993795338,-0.138610365508121,-0.217326662220105,-0.218682700555904,-0.179121714777488,0.0986173936920419,0.487578978790083,0.0454984455141072,-0.182278029964599,0.218256641918975,0.114277625447774,-0.306939332605922,-1.53806875951335,0.560866097029733,-0.721616833599535,-0.451098776173296,0.239964713560023,-0.139080731549212,0.886958344359598,-2.13130889775601,-2.10049863608505,-0.0401728917747108,0.813847182613043,-0.564899496760436,-0.162005252806383,-8025.37477250251
-0.138021988881307,0.102277629406806,-0.1537191261017,-0.21034114153747,-0.219904241347541,-0.175923541511602,0.0996001610508509,0.493517295900978,0.045830788060803,-0.182246500409258,0.219549591537294,0.107506842313428,-0.315474814524768,-1.54879047710294,0.56207636620399,-0.727732384442832,-0.456565572968246,0.243489400562191,-0.138858948443378,0.894328834883377,-2.13579451797549,-2.09925902870284,-0.0375958905226611,0.826080126146903,-0.568710070120816,-0.175535186146957,-8024.22084875924
-0.138811097264963,0.103981073481872,-0.15264572812891,-0.220382796498647,-0.223369444357811,-0.180161447988392,0.103655850645309,0.53587861175013,0.046297020822862,-0.182908471546099,0.222742640163263,0.0599855325545375,-0.36336087312658,-1.62300733588842,0.546641321673574,-0.71318198966653,-0.481926874171399,0.268601611585765,-0.138711298839075,0.946049044212969,-2.17061228338254,-2.09688339716082,-0.0295335798674117,0.902912032336625,-0.583611299032435,-0.280599413714033,-8017.40124919835
-0.139710736961449,0.10607732255311,-0.155606398733009,-0.225822451318378,-0.226650789270573,-0.183898514332327,0.0977078522574148,0.596155120322066,0.0370386289440623,-0.191035992888342,0.211395400432919,-0.00125687946594168,-0.389167891029106,-1.6783862928556,0.576121728519698,-0.710197336108658,-0.469836210435522,0.30252406115128,-0.137895045595355,0.993205067212512,-2.21469548907686,-2.11378409074839,-0.0407872762471004,0.95342653354174,-0.584153343879201,-0.478360992564134,-8008.70818439143
-0.140335385419508,0.109607169081941,-0.161075725633398,-0.235698322346331,-0.23220117691867,-0.189841526254848,0.0863123557285722,0.710538916146767,0.0227852305523499,-0.209217665230013,0.198976801543743,-0.102924317847551,-0.44705762505979,-1.74849224722865,0.523040509125225,-0.742161081908097,-0.494457465535563,0.373668069510209,-0.12457196825375,1.03600175276192,-2.29717180667461,-2.15651746706621,-0.0336457425746893,0.986240446014379,-0.628505959052525,-0.896800343843685,-8000.27049450083
-0.140418868474794,0.110178647199298,-0.161585791511902,-0.237131931240997,-0.233012547898674,-0.191232072004423,0.0866768811666169,0.725661061492791,0.0257205274295616,-0.214774984619544,0.202297020443376,-0.114469268579888,-0.466773297082752,-1.75560711637097,0.543909085826799,-0.725602309534707,-0.515646198366527,0.395618876464052,-0.122921736430178,1.02614132759847,-2.30650709016707,-2.1691271534302,-0.0241227253369681,0.975534895457172,-0.647994966930897,-0.934236920915138,-7999.13005988702
-0.140880509905985,0.110952458783154,-0.162854430191697,-0.239729843951836,-0.234502305009575,-0.192872551454316,0.0840364392045802,0.762794215791706,0.0203193582911243,-0.23597629551889,0.192527165948783,-0.140041993638139,-0.476599040287097,-1.79420223089278,0.543527925991714,-0.732399307671275,-0.501125051127258,0.493909950142576,-0.130237851988482,1.00311214247859,-2.3367538147562,-2.20933017423225,-0.0254104058819359,0.954760614902127,-0.664481498039995,-0.93599511279386,-7998.12927249467
-0.141249982759854,0.110901366834224,-0.162867051084966,-0.239515641574963,-0.234942968233632,-0.192937275423052,0.0810980698802979,0.768971502189176,0.017276362220973,-0.248490675540604,0.197349947742843,-0.147253288548651,-0.490915213896922,-1.76742835733839,0.541370070375356,-0.73615148086739,-0.520958091619552,0.561336978108032,-0.131106694453457,1.00926631174833,-2.36681541812174,-2.23168951525301,-0.0422717674439397,0.959842103277472,-0.63970225983856,-0.935433056823151,-7997.8362286609
-0.141340463892548,0.110959143041125,-0.162785632406258,-0.240076829314345,-0.234858787280933,-0.193181183333822,0.0797912039372387,0.756930716676535,0.0144651463961262,-0.249192232127012,0.192683501878119,-0.146514575095504,-0.483984905320362,-1.75112541709864,0.542716289405309,-0.734600478504474,-0.518211688774091,0.586861088502381,-0.131204954484566,1.02146619457022,-2.37702161486228,-2.23702732684421,-0.0279136272617931,0.968080463214806,-0.649948506434686,-0.9367246919073,-7997.7717286989
-0.141364416985789,0.11117960299136,-0.163436933921332,-0.241756326300668,-0.234741624725465,-0.194033137660649,0.0771334649503958,0.701675319944683,0.0140752293199055,-0.226149396321035,0.20319000512432,-0.136003384456797,-0.470100796222098,-1.76958518825463,0.548280040432461,-0.736809915222507,-0.526703047276015,0.61961866596498,-0.127345796977824,1.02870171036609,-2.36895572405065,-2.24519933805425,-0.0424706264035078,0.961879376198371,-0.655083973964738,-0.947464772204335,-7997.61971614253
-0.141237682743967,0.111159935588073,-0.163480259277845,-0.242309243211263,-0.23458527905245,-0.194355978004499,0.0838523107194073,0.689164255369071,0.0224836530809822,-0.209678133646767,0.198902094358052,-0.130569281162762,-0.472464213059134,-1.77260226569044,0.550656468763865,-0.737933449796486,-0.524822828561821,0.626888293777327,-0.137852251161414,1.02158700010135,-2.36985241192752,-2.24560299314897,-0.0367424494705087,0.960166935371132,-0.64653001231059,-0.95054893249732,-7997.43316881004
-0.138013540953388,0.110948611017396,-0.164264406835769,-0.250854689298703,-0.230637290183363,-0.199208855732043,0.102634002122877,0.711138331920836,0.0200406714482225,0.00319808239487232,0.246938910918629,-0.0943079058513273,-0.496502372355709,-1.74099603058404,0.579906645596606,-0.735860840554803,-0.459911120949592,0.653763638603738,-0.08574111616729,0.944110480705245,-2.39864078228366,-2.2306561090873,-0.0232555527080379,0.956006413997572,-0.635742540143115,-0.92870517216613,-7996.88447824765
-0.136702402345933,0.11109073341991,-0.165143125716024,-0.255996942593511,-0.22854630278122,-0.201313401785284,0.0864615190122868,0.756739633394419,0.0278580945678245,0.100217422527852,0.221254877776725,-0.0884688053823414,-0.478109816543592,-1.72303559720727,0.593640967343633,-0.73900463512193,-0.474686527265097,0.65429434132276,-0.0906382830260828,0.951130510322488,-2.38617973032988,-2.24265403260718,-0.0356370580840883,0.938377648431553,-0.646639252752342,-0.906001427604399,-7995.86000376662
-0.136630819390501,0.111084241117591,-0.165133733984303,-0.256200875506026,-0.228411069916096,-0.201326597876129,0.0852147858928213,0.759610745201402,0.0201609961673511,0.105579250785682,0.224094413299323,-0.0886833666584237,-0.475343143428753,-1.72298012099525,0.594646575691028,-0.739184414226209,-0.477209067496873,0.652952200826212,-0.0966729944948334,0.952049562010238,-2.38638058550742,-2.24424337628221,-0.0333391559878201,0.93609953653337,-0.645551237807419,-0.904542099429391,-7995.78731851082
-0.13677389741088,0.111236880288734,-0.165741807905138,-0.256182140956571,-0.228459066163609,-0.201540029382532,0.0699606521497797,0.745114148522897,0.012938885689188,0.103297169107427,0.210895342493701,-0.0983762367013487,-0.471577567858237,-1.72888317139389,0.596317685848315,-0.741404031901354,-0.486756878256705,0.631112615210896,-0.0955021082129965,0.946010730540263,-2.42058741033292,-2.25329295213848,-0.0330064674781791,0.930399953385582,-0.64536128657962,-0.89725963433333,-7995.77554463616
-0.136833836951152,0.111015015594444,-0.166053035943043,-0.256134302782609,-0.228364388098778,-0.201422496394469,0.0723729077428431,0.726161655812246,0.00976576269931359,0.0924714880397206,0.208399392412433,-0.113080167759122,-0.490090126105547,-1.7193510898394,0.592270993509673,-0.743949415794456,-0.478727494757121,0.607776964009776,-0.113883056948343,0.949184332950067,-2.42196163274113,-2.27664997517448,-0.0483498361952193,0.928327976490373,-0.661873239495571,-0.890258425236027,-7995.71403115651
-0.136686079893529,0.110784536836743,-0.166536408272993,-0.255615369685673,-0.227540071712482,-0.201170702127051,0.0692811627807514,0.716795775090139,0.0184792122174892,0.0599229708471376,0.209183755027322,-0.12061236377689,-0.476709809404478,-1.7157551888664,0.589184583890394,-0.746085582748311,-0.487650285410045,0.599813942576974,-0.121142364231714,0.949973805589965,-2.39048571738518,-2.25610383526915,-0.0422441586300319,0.921303386574344,-0.655540495256777,-0.886652770605463,-7995.31131210687
-0.136713666784413,0.110976964635637,-0.167054422150598,-0.255719507676856,-0.227035894516103,-0.201533988754605,0.0999973163016941,0.715337054067099,0.00588607116406374,0.0409826946559999,0.192191177077464,-0.104260023743939,-0.467320122255752,-1.71776803554766,0.589410205034044,-0.747669623485421,-0.499654739445524,0.594755801107554,-0.114324643314538,0.953896151656184,-2.37554417227989,-2.24816302722348,-0.0437442776486758,0.916369455413041,-0.652841426341073,-0.885686455175834,-7995.2546219158
-0.137386393414879,0.111719367632612,-0.168350363297099,-0.255683968357446,-0.227364435266606,-0.202853789577939,0.0926744820896211,0.734279182741179,0.0156968114286978,0.0282577055807065,0.196056647131906,0.00153269548593521,-0.46164220834231,-1.73253507588246,0.591661138008919,-0.750525613978946,-0.502950807379312,0.586848447223117,-0.120096633947627,0.969297994478703,-2.37459614817704,-2.27318780150748,-0.0404064023303042,0.920385203151314,-0.653045650068769,-0.891810108883319,-7995.21621196298
-0.137321204699439,0.111597883317764,-0.168368436602406,-0.25552753590522,-0.227178057283433,-0.202636119674232,0.0899646051229796,0.73822234350914,0.015279276873232,0.0459233537969462,0.194416175054874,0.0135973816638,-0.460733682722093,-1.7297725235991,0.592442807119326,-0.749934328919154,-0.503299508702084,0.594078195397845,-0.134285380952988,0.967825480303384,-2.38372406815798,-2.25372858097593,-0.0532360352759985,0.9171812716668,-0.663956351511293,-0.893809571660452,-7995.19151750372
-0.137003658452051,0.110554649078842,-0.16822585781519,-0.255169273475446,-0.226271144591358,-0.201100947009989,0.0617263484197205,0.76177959221672,0.0094348849369661,0.333324798209546,0.173154729174158,-0.00459546591409234,-0.448108965443256,-1.70506153795499,0.5916947188614,-0.752906339439275,-0.517628308883088,0.659346378608688,-0.146026948437866,0.951271034741629,-2.37074355151235,-2.25505309198516,-0.0504834195764384,0.900702552044913,-0.657855790692558,-0.901678529425181,-7994.7866292259
-0.137009814689566,0.110582859840788,-0.16825763958782,-0.255031932382538,-0.226264718569188,-0.201011459265544,0.0645363049136516,0.762550101620372,0.0132014823779188,0.338402861017208,0.176449431755177,-0.00714622512714417,-0.447703964408773,-1.70526749955898,0.5915724906474,-0.753304462354375,-0.516744147963609,0.66003395586876,-0.145337207636013,0.957710586919522,-2.37296278176859,-2.25402269707966,-0.0486942912178104,0.893467710881043,-0.656602471059899,-0.901129995691695,-7994.76832191458
-0.137089250879465,0.11057052264223,-0.168219806610443,-0.254869443555327,-0.226397242844424,-0.200923270359849,0.0749855688955349,0.761554745682441,0.0245521944818382,0.314967482964965,0.188043893319843,-0.0176848229816104,-0.432890621446343,-1.70422568981274,0.590741756775801,-0.753905008103447,-0.519844760023531,0.65517140764302,-0.146558891538682,0.955473906464958,-2.37182245423809,-2.25554589859397,-0.0480823234898835,0.895688379765445,-0.65708969448318,-0.901621557353917,-7994.71083483834
-0.137033072935405,0.110541863795728,-0.168183547286474,-0.254166405198236,-0.226238531541428,-0.200479412756839,0.0641459835413373,0.749364685303989,0.0172439706783812,0.253865035394442,0.181654303643503,-0.0278257229495612,-0.447246478048866,-1.70503989721624,0.587568722050838,-0.753575093854358,-0.516211573261576,0.649455269211989,-0.140306371875625,0.959529897440519,-2.35078372735918,-2.24245542539691,-0.0393862425247552,0.888471427817173,-0.648565657056565,-0.902885470026238,-7994.64448430387
-0.13698738818655,0.110633752194041,-0.169414992682694,-0.249759551930741,-0.224911320755064,-0.199932551243225,0.0695040701643463,0.722189162062832,0.0297662706000215,0.346209722653499,0.199208804695907,-0.036707945124049,-0.417927480130619,-1.69170240898654,0.587372178045008,-0.755474169554447,-0.516323683553389,0.647566101173937,-0.129965849971993,0.944300658353097,-2.31818561183074,-2.2267915595694,-0.0324958795757314,0.886792572492089,-0.639470079218586,-0.889935146948553,-7994.50030650702
-0.137310731744118,0.110953417136231,-0.169944821833012,-0.248924750381876,-0.225267483002463,-0.2006309860071,0.0773917487722291,0.716392932743449,0.0283434558806844,0.326678501793473,0.201271073794445,-0.0188824014977076,-0.424420491091955,-1.70035001210679,0.58687514790352,-0.756081585689146,-0.514129828222616,0.640419364729558,-0.126742217021786,0.95133348606625,-2.33168901266072,-2.23775616945029,-0.0354407732408634,0.888614684489957,-0.643372717826744,-0.890851863381647,-7994.44033496658
-0.137472671187466,0.111009046457048,-0.170406468995251,-0.248233189536568,-0.225259683728536,-0.200800714160553,0.0756163041745592,0.714138275721965,0.0256855203221051,0.34434960928507,0.198182506350227,-0.0125893709319638,-0.426075286369995,-1.70264543711877,0.586285222399951,-0.75704211110369,-0.51503544177429,0.643183875598108,-0.126640348297187,0.953684534580511,-2.33178030921944,-2.23877841585408,-0.0359912265165843,0.889640295367828,-0.643463020340938,-0.892548205244331,-7994.43419719476
-0.137470670527738,0.111011471545081,-0.170459991856888,-0.248283089820024,-0.225243095092132,-0.200835759292488,0.075097173573891,0.713453548710179,0.0254628869551554,0.341729265477881,0.197949543378362,-0.0131191487426193,-0.426670466420556,-1.70312307140032,0.586424475515185,-0.757026524166058,-0.514898223980673,0.642605934994581,-0.126555388150791,0.954141952987739,-2.33060967937122,-2.23719418666669,-0.0356742788980023,0.890286353485357,-0.643121987475756,-0.891810800073628,-7994.43356625521
-0.137469997698394,0.111026058745149,-0.170508282443114,-0.248334430156962,-0.225238655013239,-0.200868020323779,0.0751202958352463,0.713354541954684,0.0256087981932038,0.342155343236936,0.198104323386425,-0.0138479532397861,-0.426624579084149,-1.70347396229069,0.586530757587893,-0.757104403411318,-0.515020093332983,0.642517205335795,-0.126595418796921,0.954552750824567,-2.330702367746,-2.23708883994844,-0.0356214657726839,0.890768744423427,-0.643114749007194,-0.891444171079446,-7994.4334565416
-0.137472074374204,0.111026765934006,-0.170518305235505,-0.248352425874606,-0.225239336974874,-0.200874294330515,0.0751615274154232,0.713433551040005,0.0256642268896434,0.342250788418822,0.198130043944964,-0.0140763875628677,-0.426588428966125,-1.70360048241119,0.586549306130784,-0.757136045560531,-0.515096737522138,0.642514948818325,-0.126650126589178,0.95471552147531,-2.33080408802155,-2.23722781628227,-0.0356421281820539,0.890912572364512,-0.643135395951123,-0.891448027821819,-7994.43344898032
-0.137471774279569,0.111027054854216,-0.170518011960464,-0.248351391817559,-0.225238426123018,-0.200873858351107,0.0751729919425747,0.71343800861735,0.0256692925664374,0.342307871725248,0.198138406586612,-0.014060578166688,-0.426582773263582,-1.70359885255976,0.586549532818093,-0.757134899131752,-0.515098305793007,0.642520384400712,-0.126652628267545,0.954711305769989,-2.33081796585326,-2.23723965529837,-0.0356472551331043,0.890912671939247,-0.643145131859652,-0.891435346508709,-7994.43344889808
-0.137471763684119,0.111027009856031,-0.1705178272181,-0.248351201737449,-0.225238374041398,-0.200873559654998,0.0751720629850227,0.713438850409048,0.0256685081060063,0.342301112016972,0.198137013912811,-0.0140620863884,-0.426582827072793,-1.70359840120245,0.58654920008969,-0.757135030449261,-0.515097765326159,0.642518849747785,-0.126652707773802,0.954712079382394,-2.33081720961586,-2.23724047941984,-0.0356477043553392,0.89091241629043,-0.643144285380811,-0.891440193754258,-7994.43344889518
-0.137471761633585,0.111026976095354,-0.170517798542013,-0.248351178174229,-0.225238348086876,-0.200873519429557,0.0751719743376796,0.713438580691898,0.0256685195765539,0.342300435732138,0.1981369679669,-0.0140619425055367,-0.426582998164961,-1.7035984511526,0.586549097398674,-0.75713493493817,-0.515098045551097,0.642519319271284,-0.12665270800696,0.95471193647144,-2.33081684624574,-2.23724042616307,-0.0356474900872196,0.890912205221654,-0.643144171168937,-0.891439675076095,-7994.4334488951
-0.137471758588592,0.1110269794389,-0.170517797043478,-0.248351173627079,-0.225238341367726,-0.200873515187689,0.0751720044323983,0.713438589674185,0.0256685270460786,0.342300716111882,0.198136994613141,-0.0140619401765437,-0.42658297873929,-1.70359843678089,0.586549131411672,-0.757134932291897,-0.51509797621178,0.64251916158755,-0.126652695308097,0.954711964498246,-2.33081686059404,-2.237240356415,-0.0356475256730837,0.890912253798172,-0.643144188140469,-0.891439664975882,-7994.4334488951
-0.137471757536405,0.111026980596312,-0.170517796606811,-0.248351171740932,-0.225238340057438,-0.200873512984609,0.0751720003368835,0.713438589964343,0.0256685264084132,0.342300723024687,0.19813699464487,-0.0140619402803138,-0.426582972838951,-1.70359843840002,0.586549127156158,-0.757134931314362,-0.515097982356929,0.642519171588495,-0.126652695241145,0.954711969031799,-2.33081685503707,-2.23724034549306,-0.0356475249609513,0.890912251452075,-0.643144188193788,-0.891439664595861,-7994.4334488951
