"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
50,"logit_random",-0.13119658507087,-0.081186235753874,-0.334462199329324,0.028243978952294,0.00350111159374758,0.0620088878801135,-0.556826887752561,1.0674095987207,-0.111007472160606,0.0353577241011347,-1.27574397084113,-0.0536614320449658,-0.783647638577179,0.812537107928656,0.160298613528721,-0.478517207499982,-0.0314193247300378,-0.139939262630218,-0.257989253439176,-0.026992253642916,0.0449426531425934,0.186103337318748,-0.110296965970753,0.264937377700652,0.19737514312275,-0.169960029201806,-3.53998220787199,-0.0638638382973407,0.276133016278998,0.943596212905832,0.536710444069467,0.167183762591247,0.1709041837395,-12907.1883523857,-9271.750053503,-9109.88179957936,-8982.92165276092,-8869.72088788179,-8838.51991403012,-8833.98518909753,-8833.07884281744,-8832.92545291152,NA,NA,NA,4870.43554666861,2456.23240798288,2961.99059325957,602.629420454303,214.280446752555,56.8166577054163,56.3885402375891,51.1552229278188,NA,NA,0,"pruned_test1_too_close",15,1,-8832.89713401958,3,"test0_worse_conv",15
51,"logit_random",-0.0451482510161962,-0.126934263826414,-0.161004486160589,-0.0482485611364341,-0.0269046540170078,0.392796449958251,-0.0658754680730587,1.03363209612108,-0.0416328797029812,-0.0943596984288917,-1.06387816718422,-0.122781261122786,-0.786234375620397,0.830101586584933,0.169089631852694,-0.223259839845868,-0.0826143332946246,-0.10588217583935,-0.227141493412623,0.102341378886923,0.0315475092231725,0.148951252298624,-0.147334508675793,0.232787525524236,-0.242464881022651,0.0208428720128174,0.226464810807633,0.0777511915451514,-0.114231670925806,0.389541243761778,0.768533436688595,-0.75953684845326,0.0821999122417171,-10952.0575672604,-9084.23135532035,-8891.2817624517,-8844.27741456217,-8834.22886901066,-8833.10115486347,NA,NA,NA,NA,NA,NA,3373.15341124955,3271.53223373534,921.520750835285,56.1690227910631,65.9596724394394,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",27,1,-8832.9140122055,3,"test0_worse_conv",68
52,"logit_random",0.0951374080220994,-0.0293956666079211,-0.330446171229379,0.0747406873406,0.0371349317976486,0.101474698683826,-0.273117881112238,0.514313593631528,-0.542646237211453,-0.0331701370047139,-0.803654765429875,-0.0740113613759717,0.142910915579633,0.14734029726591,0.726072094119154,1.11699433733938,-0.157386706481502,-0.107518644404261,-0.135448621144841,0.0322813304001324,0.0290110756733507,0.189986265020288,-0.0367623947191099,0.438235375754203,-0.13929799469534,-0.00274455259131641,-0.603429019819783,-0.0191668725004012,0.200366438283523,0.5864592877822,0.0568232957739383,-0.328424918091907,-0.75757887988706,-24946.8749974109,-9323.86202882577,-9245.63426837018,-9188.18655276116,-9127.72131380798,-9000.60510834236,-8968.97350981578,-8963.78302343349,-8963.31828974094,-8963.18059797332,-8962.53016099841,NA,1977.94519120945,653.920676014297,404.519771956446,769.166194444303,671.518435948962,213.856865422874,107.363494176137,57.105259603576,7.23228317651034,0.0317501328216873,3,"test0_worse_conv",0,1,-8962.53016099841,3,"test0_worse_conv",52
53,"logit_random",-0.0297027235710127,-0.124881821740024,-0.0731873732517184,0.109426945424476,0.0268360110549623,0.104818799158506,-0.178030303454656,0.317503370551468,-0.322199111213025,-0.126996311224751,0.493607936233462,-0.127677845630683,-0.671025063151016,0.749287427230738,0.614430673317984,0.578514514030863,0.0073429825455894,-0.0992073400097263,-0.0661828900318631,0.170404182488081,0.0136622499776319,0.341372402342457,-0.332646141360708,0.142240619168029,0.011301825538894,-0.0482586526228142,-1.62661074187412,-0.0683037650861835,-0.318156101748978,0.229127978007309,0.120483290879056,-0.438904093034844,-0.217804952558083,-11547.1719313045,-9069.27416186749,-8858.77429964077,-8836.43143961872,-8833.33586496879,-8832.81795825053,-8832.72483425443,-8832.72096290736,NA,NA,NA,NA,4240.54416926404,2578.33191816204,836.099504700611,377.703385577103,213.485619753929,35.5597798301107,14.4276649569144,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.72096290736,3,"test0_worse_conv",53
54,"logit_random",-0.0678899546876512,-0.111714766497084,-0.314689682665814,-0.0755955293712053,0.0750723657946094,0.350821387977819,-0.575511361133321,0.714207899854148,-0.0587265340956823,-0.273379909189963,-0.279766847273666,-0.0150118166329152,-0.360646804795141,0.848842931217514,0.542710392242298,0.539783182060142,-0.172193671737429,-0.182752127502581,-0.162265191471793,0.0528201358096344,0.0347176775377342,0.311921453612,-0.239051547879411,0.115301833981997,-0.745679185099488,-0.257630978743878,-0.095072123017413,-0.0651247882718829,-0.0126122660647577,0.074525014036335,0.698359888042323,0.159662793450245,0.0289942454754532,-11538.8844771088,-9222.03234671071,-8890.26203521888,-8834.53645550771,-8833.19431545917,-8832.90496722621,NA,NA,NA,NA,NA,NA,7230.93418052404,2418.23834364406,138.040598318962,64.2750421492441,57.1038500916227,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",80,1,-8832.86172302464,3,"test0_worse_conv",80
55,"logit_random",-0.120760360960266,-0.20084905413903,0.0722181313806786,0.0563786169683876,0.0301144677542293,0.21634930915753,-0.730623297127724,-0.183517197344378,-0.721946929438873,-0.143978260317244,-0.145852417852258,-0.00335746295669966,-0.479361020887593,0.504962993036024,0.657066043079831,0.445672243953871,-0.109960031023049,-0.146883701203811,-0.0612857289622028,0.164536048844351,0.0353408552238742,0.155585860175335,-0.249734738411147,0.499028675273383,-0.0854607480318091,-0.139146066564463,-0.904598526752042,-0.0105855083125504,-0.510456681243504,0.675357272680849,0.138032769374549,-0.082671507490931,0.277827631084837,-13507.7248639397,-9346.37852624953,-9044.16393535148,-8925.20790245057,-8857.46002565936,-8838.80620092609,-8838.01168031857,-8837.94985998043,-8837.94979957255,NA,NA,NA,5766.34387548952,2151.67084851716,2070.27998010158,1099.78711625281,237.570415590038,61.8672740570009,11.4577073219404,9.22676510525937,NA,NA,3,"test0_worse_conv",0,1,-8837.94979957255,3,"test0_worse_conv",55
56,"logit_random",0.0162550664315046,0.0615939794048152,-0.323250344738509,0.063824472517738,0.0306816547511122,0.232667409242723,-0.44945353253492,0.337163975923205,-0.584877720406664,0.195753102333569,-0.957851330789936,-0.0714001568639489,-0.740937833689112,0.120794846317731,0.236383570837788,-0.583096626956707,-0.0828950211307189,-0.203386030567754,-0.380937209765395,0.0939799559199521,0.0351719721162603,0.206573974242475,-0.240078372824816,0.302963803676551,-0.35443551885722,-0.212042264058194,-1.16136485886082,0.0212502321005765,0.154243854133831,0.933167192540131,0.402806777190417,-0.04283058150848,0.155815706209778,-13349.6905566468,-9105.41934553831,-8876.08909892264,-8835.86679328915,-8833.3157300733,-8832.86684185209,-8832.85218869476,NA,NA,NA,NA,NA,6558.82852797141,1781.86675146895,402.707331630403,254.559164139419,55.697370114242,13.2881666417524,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.85218869476,3,"test0_worse_conv",56
57,"logit_random",-0.156707270786331,-0.11513001406,-0.263161796987705,-0.0101165731359425,0.00916336851146898,0.658572037537044,-0.118822497652342,-0.128777593951625,-0.138891127509888,-0.219127718418443,-2.16986547112048,-0.0147053980449839,-0.505748383724209,0.448479103371501,0.0252769644046202,0.714908957196771,0.0213201237453241,-0.231938809126289,-0.372700008840636,0.155952002290897,0.00416513411805074,0.289654112422805,-0.21917086698174,0.523655825399915,-0.362717562200504,-0.00234881947142589,0.432036923914027,-0.0214314665866772,-0.212649744201215,0.17592901380267,0.519498017178848,0.583809476393117,0.400019659756607,-21551.8315836448,-9013.68331352843,-8907.57804529174,-8893.11198096789,-8851.9528710126,-8834.21707917819,-8832.96754602509,-8832.84403600296,-8832.81467855811,NA,NA,NA,5778.52216442349,1258.43598517643,2786.22363122348,515.598604294272,131.560916959164,56.3142998737964,22.005231696702,3.43889037096203,NA,NA,3,"test0_worse_conv",0,1,-8832.81467855811,3,"test0_worse_conv",57
58,"logit_random",-0.0878012869023903,-0.246163326618447,-0.223420171434419,0.124370131373125,0.018394993962234,0.111007089297726,-0.29197567681348,-0.373863544981043,-0.450518501531415,-0.0252556820715402,-1.75630896267773,-0.136128827166703,-0.403154403102016,0.370508660306223,0.530894531486556,0.337258559924255,-0.10497491381021,0.00488263321701879,-0.104816144096514,-0.0631063311911339,0.0351869350618583,0.170357721916331,-0.571466056117112,0.816079325875742,-0.382924083319038,-0.236627042733634,-1.61945614630074,-0.0416047391383554,-0.503476370990337,0.921460067890584,0.084820200977847,0.0223953815205307,-0.653074446316719,-12317.1376812248,-9342.57342626195,-9113.384197707,-9002.31893558904,-8984.31510721764,-8983.32365437271,-8983.07916849733,-8983.07898845724,NA,NA,NA,NA,10017.1046873803,4372.35495178679,2231.31527125024,96.9044764612443,18.6798700691288,5.38301952590451,14.2098881898585,NA,NA,NA,3,"test0_worse_conv",0,1,-8983.07898845724,3,"test0_worse_conv",58
59,"logit_random",-0.00125909807568382,0.0277007920658722,0.118343928061879,0.065930180497427,0.00283326828115263,0.282455065512142,-0.531587581561816,0.452490395343424,-0.554002076463463,-0.0684575570575341,-0.667335166606354,-0.106224096359406,-0.566657400143094,0.0357001658761874,0.211378705082461,-0.365696101014634,-0.222388175682741,-0.00365514793279235,-0.0555421495808073,0.0617486043564146,0.0324605659785937,0.0888494152860235,-0.0585781869928972,0.421832549160533,-0.569527496966487,0.0288883155420815,-1.18007001516353,-0.0653252392477868,-0.534496702297012,0.703307497357018,0.608858048100956,-0.822323366510422,-0.0562813352807105,-15008.9789139358,-9311.49787468276,-9074.91904036955,-8984.55526545143,-8911.18837645787,-8844.51932987678,-8833.53821381168,-8832.91312365031,NA,NA,NA,NA,8705.03087146595,1744.96823318936,2105.2281186481,3605.97133608352,573.922925672165,68.2064901897971,41.1912398338578,NA,NA,NA,0,"pruned_test1_too_close",80,1,-8832.86172302464,3,"test0_worse_conv",80
60,"logit_random",0.078544455285972,-0.0564677616932057,-0.243196896581897,0.074898559298726,0.00947272328399944,0.200492275117437,-0.0242733691604433,0.280852048600653,-0.0603826941433176,-0.086492011967621,-1.36065241514115,-0.0671459648955478,-0.65889941894555,0.76515523779206,0.538771328115836,0.165794109815343,-0.0203266938537706,-0.101024486765823,-0.195120266493817,0.135432025302284,0.0238400783504703,0.232221086124937,-0.0247348106882,0.674856279469426,-0.603576202347555,-0.0453246680058286,-1.22633034925267,-0.0558877222918518,-0.500264417242241,0.328085522968322,0.780242195748724,0.564504090889627,-0.523678571191849,-11987.5085157791,-9077.35085443118,-8934.44736393023,-8907.89057126605,-8891.35581234656,-8858.92414484782,-8852.30480734846,-8851.67925591177,-8851.67922687045,NA,NA,NA,3632.16905456536,851.661231434881,1244.80415861795,1881.65450214692,407.32356506693,82.2773253282664,13.7738333626372,52.3253827948706,NA,NA,3,"test0_worse_conv",0,1,-8851.67922687045,3,"test0_worse_conv",60
61,"logit_random",-0.0639462030211476,0.166170072122728,-0.143458079190267,-0.0418385669127637,0.00832198458807411,0.271267948426782,-0.572160398733191,0.452396691751117,-0.098612100611301,-0.185408937948587,-0.565422744397349,-0.0162346166975556,-0.487009175407378,0.365277433181182,0.105805071787909,0.675856646850555,0.0366268605822666,-0.0993453569367256,-0.131653964922944,0.0876201484531787,0.0189192858302213,-0.0891169874883938,0.130302416768554,0.569923199771657,-0.213557922083345,-0.155343210541417,-0.906343972266322,-0.135041804495455,-0.385384477509141,0.726004679645412,0.0659144656267017,0.198062173282839,-0.00525279400893007,-19872.1111729179,-9289.20954296997,-8875.24683098117,-8839.62529977533,-8835.39118079959,-8833.11318074094,-8832.91856160119,NA,NA,NA,NA,NA,3045.86925035311,1735.25913672089,574.340410667134,488.301974057902,262.840380193328,120.317459838964,NA,NA,NA,NA,0,"pruned_test1_too_close",80,1,-8832.86172302464,3,"test0_worse_conv",80
62,"logit_random",-0.117774570737232,-0.0780591377970062,-0.217914103130256,-0.0174598476010711,0.00825791537518148,0.124563483168304,-0.249429031299325,0.528891915717272,-0.327531693544727,0.0643643531508935,-1.03681143409042,-0.00887398194954971,-0.617118252568002,0.780170053965412,0.339034503577277,-0.134115150885694,-0.190613992748628,-0.0936698620942723,0.0773721665810656,0.117505450972645,-0.000135001435775293,0.363770465796114,-0.440030384148973,0.210659716261663,-0.699039446447928,-0.138408924123989,-1.6583737438412,-0.0570362967368862,-1.03597632855933,0.930368160028011,0.888861063844524,-0.539770339004215,-0.626487070983889,-12400.7675912362,-9108.0937536761,-8886.35541695629,-8836.33567914844,-8833.05773625287,-8832.752463476,-8832.75233562051,NA,NA,NA,NA,NA,1994.36852269301,1361.24448331705,269.466452786195,149.606073637046,10.2647598111494,8.72106995592988,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.75233562051,3,"test0_worse_conv",62
63,"logit_random",-0.0444946370639717,0.0271586581358338,-0.135771065076587,0.05877931136082,0.00225509896448409,0.0377362087839957,-0.227478304476201,0.484372628499476,-0.303155934235978,-0.0360664230065035,-2.52965174147188,-0.123687862722753,-0.210597162706614,0.296289554378018,0.730375539851375,-0.280834548060118,-0.0931606066970159,0.0446948297367221,0.0247119563227976,0.191134621221302,0.0259552899973582,-0.100583928567524,0.019928098610149,0.394437844213644,-0.466939136699642,0.142011210518086,-3.21323612395375,-0.122215150167724,-0.604864829471017,0.347087342175655,0.600867436667904,-0.217606375531048,-0.392457239274624,-11368.8445668555,-8966.46674065965,-8869.38059765304,-8865.62579287121,-8864.91684331359,-8864.76934368599,-8864.66611347555,-8863.03357880468,-8847.62696400202,-8834.91735057857,-8832.70716753672,NA,1196.10191296566,306.401698233911,131.830606513444,43.6387330599278,13.6161026043131,39.6077420816725,43.8261743116333,181.350656857255,100.902979462717,0.00344971182158317,4,"dup_best_test0_conv",91,1,-8832.70695582758,1,"best",97
64,"logit_random",-0.124062381584777,-0.0269345130338201,-0.118628121502164,0.0490296149437225,-0.00938216678387242,0.0489367761906991,-0.44612219708686,0.322238302000449,-0.490017888925588,-0.135019125005043,-1.87052486635356,0.0216036571852084,-1.00651641417608,0.799925772720017,0.89497009631712,-0.42490176567189,-0.024667834914884,0.0116624610846593,-0.172631879852792,0.099174111581306,0.0353685974953286,0.0911703254309313,-0.399442883514887,0.375317635339202,-0.0357243623440066,-0.0568542672973005,0.569526232239957,-0.0649647163787937,-0.542275785104214,0.0393990029068664,0.528233667933382,0.977610209792344,-0.0384155136825731,-10582.3829460922,-9006.87511828316,-8881.25473791688,-8840.02403036275,-8833.31453862312,-8832.94902638163,NA,NA,NA,NA,NA,NA,4658.11600887247,907.839155836184,708.238312000606,47.3135250250208,48.0847300448019,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",68,1,-8832.9140122055,3,"test0_worse_conv",68
65,"logit_random",-0.0521536767707935,-0.121563727200309,-0.202443300347214,-0.0379758742640346,0.00746588404247708,0.0948446662976922,-0.443787676035993,0.2036880507638,-0.126001598893884,-0.187104600913722,-2.10252193156034,-0.0339573618474982,-0.30553854867239,0.524303104430437,0.839141205307096,-0.608171009388285,-0.049680719748128,0.110406351846984,0.118141199207079,0.102160120166785,0.00379874565397658,0.0725773566107954,-0.0491474319208304,-0.274432805728604,-0.8871240750744,-0.164973711628582,-1.62783950224952,-0.137859324902905,-0.555690217312096,0.280918376003392,0.333390137250535,0.19203815755362,0.512988299490793,-10565.5103515632,-9027.46930017907,-8905.29813612652,-8893.14823917826,-8891.18087656983,-8868.05971169165,-8865.19483663183,-8864.82832528176,-8864.78781002855,-8864.7877050419,NA,NA,2146.45542248444,317.596770471762,12.0478015286311,150.999216821131,144.322182122647,35.4227152021919,21.3047684800737,7.53622184692688,5.55313359873421,NA,3,"test0_worse_conv",0,1,-8864.7877050419,3,"test0_worse_conv",65
66,"logit_random",-0.0559987425914325,0.00314883215911753,-0.193380448756675,0.0997905632078941,-0.0105765685017193,0.0496796265683119,-0.0375384069902917,-0.178192819083788,-0.416374114435507,-0.280367345946083,-1.70089426323172,-0.060345164757687,0.240683340474347,0.70204521374777,0.7017182488041,0.228571765175301,-0.0198141073533238,-0.115238493138024,-0.420011139192235,0.062136194787584,0.0165054243442488,0.387568586962072,-0.275224584064684,0.492292773353526,-0.00633945043653006,-0.187497428597957,-0.979540164537001,-0.0131248534602707,-0.705964910459457,0.632693290580064,0.790411240556277,0.161239243243291,-0.367789534308775,-10541.6057521473,-9017.51680144689,-8860.57965653358,-8852.30632256586,-8851.80681558477,-8851.74901492783,-8851.73040935615,NA,NA,NA,NA,NA,4553.94882430348,1015.44231794971,293.754594663931,105.018043807214,29.6017792460691,24.5093759104421,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8851.73040935615,3,"test0_worse_conv",66
67,"logit_random",-0.0886172477540002,-0.183010185246378,-0.246960151915796,0.207102789291339,0.0423503164867552,0.188234367169041,0.0510087675721171,0.523773929101774,-0.054549630619267,-0.0833300123391695,-1.6225641531055,-0.0752996831008904,0.158016608129716,0.636571257230826,0.419037404083647,-0.24233572923556,-0.0191722663565897,-0.0465698773190619,-0.257799976061949,0.0915235361620848,0.0296229384621803,0.0156719121803534,-0.350007564537716,0.158512156722079,-0.56663270117997,-0.252330279374158,-0.430916979843286,0.0214147968117031,-1.05074448879322,0.888353622369468,0.32026436726097,-0.190500453371015,0.043062438160476,-10985.7906556713,-9074.17285693706,-8993.88499125371,-8965.03363558837,-8963.44515089014,-8963.05983686088,-8962.89930460668,-8962.89921307746,NA,NA,NA,NA,2564.6859760189,1217.72436466082,276.646315005783,64.1364980674086,22.5927693391944,8.17687033853822,4.94515020833037,NA,NA,NA,3,"test0_worse_conv",0,1,-8962.89921307746,3,"test0_worse_conv",67
68,"logit_random",-0.00620841089150316,-0.100403126469013,0.0435446652967477,0.095957054123266,0.000259765115713337,0.263025883856299,-0.00820661386117122,0.28103013407358,-0.396468202204028,-0.0382923368565582,-0.607143268170814,-0.0114497412824605,0.0284333043981689,0.294801667346619,0.647633420145139,-1.20247035620881,0.00840656950263373,-0.0600123004950366,-0.262696493547948,0.0606042533570247,0.0029234468074431,0.192960279427355,0.288701748099939,-0.274641901255361,-0.303411813240108,0.0142005262826602,-0.611690718900879,-0.177521762953575,-0.981131622406376,0.647569964947179,0.328278618892655,-0.722885682900748,0.174968005909005,-11757.7621195577,-8993.55459380381,-8841.69569955965,-8834.9444159067,-8832.9699949782,-8832.92486303689,-8832.9140122055,NA,NA,NA,NA,NA,2296.72371334036,729.614017528076,173.006584456544,104.498181842033,20.7060854230168,4.55118548577111,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.9140122055,3,"test0_worse_conv",68
69,"logit_random",-0.00534582148097024,0.0500059513011922,-0.107508398646005,0.100862061411833,0.00585081425054866,0.312572660074053,-0.106821884700311,0.394640522550628,-0.462845472829737,-0.108907057329755,-1.50833881244196,-0.180290994797975,-0.400809722476267,0.187082792241126,0.969837488248013,0.342577662178289,-0.0182797088708869,0.000266795128134517,-0.0295460026985012,0.200364637349901,-0.00253872919523956,0.431045670744505,0.278405405968645,0.374743885348643,0.146009299950862,0.0462273150161422,-2.71937184396813,-0.0545842005257584,-0.703226107463989,0.483155949357897,0.786075977324508,0.359188155194426,-0.488714602934202,-11703.7873345836,-8995.89998060692,-8851.11851039174,-8834.52398808625,-8833.15954034391,-8832.81799972301,-8832.78088395901,-8832.76123024121,-8832.76116473403,NA,NA,NA,3988.02368970476,253.087172732224,47.8139293941633,83.087066422427,37.1011278938831,21.0041458744802,13.3667352494483,10.2383457111959,NA,NA,3,"test0_worse_conv",0,1,-8832.76116473403,3,"test0_worse_conv",69
70,"logit_random",-0.102634540753975,-0.189131478341488,-0.175539491642145,-0.0400488869661246,0.0105848110012149,-0.0117088382209734,-0.313215053027238,0.889617313462115,-0.181433938836556,-0.0729586730439327,-2.23903433764778,-0.0838631545852227,-0.79723623372589,0.718853290015832,0.988228449067101,0.547548589413344,-0.0951416718314515,-0.0468587932902792,-0.0421997523012311,0.129677752109167,-0.0109880141160571,0.156281268941317,-0.159532097480642,0.363708799164582,-0.559546736068158,-0.100554625630292,-3.30095791455912,0.0105775758525542,-0.27948404464859,0.837212321534753,0.791631080145016,-0.249972095547573,-0.065389556641106,-10224.6232246801,-9112.68928078677,-8906.40167561405,-8876.7195536845,-8842.83192166199,-8834.48608697801,NA,NA,NA,NA,NA,NA,6007.93378035704,1040.49232361876,978.500349226597,744.898631450465,372.237995712871,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",87,1,-8832.9140122055,3,"test0_worse_conv",68
71,"logit_random",-0.0290073637052329,-0.167376416882207,0.0205042394414848,0.0623135629348982,0.0168285800017615,0.190438201324513,0.0958929315025559,0.343537769664738,-0.381712975154929,-0.0709874172726674,-1.39375683888492,-0.0170393543753658,-0.34145656400678,0.593285651719198,0.175302388360724,0.237103610834922,-0.0725837590104688,-0.0913638381826393,0.00321489939670065,-0.0367503292353827,0.0232905787622276,0.21371752659937,-0.0291556747853764,0.216857969194216,-0.0711771854525904,-0.188235519065675,-1.52567131003204,-0.181709781610883,-0.424142799139552,0.809644850809127,0.374613700276241,0.277654828477421,0.0630909197626253,-10749.6196894736,-9173.94240998941,-8888.03518912933,-8845.71272805654,-8834.79465955968,-8833.25923014879,NA,NA,NA,NA,NA,NA,2555.23424586123,3634.80540787054,2464.42500576879,1103.26614145542,286.770377766073,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",2,1,-8832.9362058572,3,"test0_worse_conv",2
72,"logit_random",-0.184190759586547,-0.146641438278062,-0.103524421732059,0.154346318240237,0.00750379356632755,0.145795492602206,-0.00536653064090326,-0.18953146531679,-0.449107073486052,-0.126569183120829,-1.38072237372161,-0.0564924890360409,0.158356460200735,0.917375736082904,0.311958989524283,-0.0929599290664863,-0.0585377668108132,-0.122967400437164,-0.203436518236774,0.124405314049975,0.00665784068110052,0.0977097125843649,0.101200633227958,0.0699627542448754,-0.227494009518458,-0.191794376931236,-0.430058328781894,0.0245007270403162,0.373075266341844,0.199084521965124,0.790593819711357,0.03294226929952,0.603143500930813,-11066.8239072869,-9120.39477649503,-8870.53353224412,-8837.42875023505,-8833.05909276612,-8832.83366510592,-8832.76306317948,-8832.75399967578,NA,NA,NA,NA,9804.86417182707,1016.86963221813,411.788661600067,48.1480730202325,66.8079549250601,30.9206604103764,9.95343691875946,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.75399967578,3,"test0_worse_conv",72
73,"logit_random",-0.169217543931384,-0.299612819824138,-0.188321530605089,0.0138361695965621,0.0255941953853404,0.447516060109294,-0.250748986362043,0.139629843171981,0.417319565536915,-0.255603423251289,-2.09249113938982,-0.101164370920436,-0.317264569130885,0.043091751569882,0.198671776135452,-0.66264913172107,-0.151407081289778,-0.00268142455809274,0.0901920835580472,0.142457555952796,-0.00094176222430966,0.170045189242277,-0.517607525830074,0.217667343226493,0.513667130732303,-0.217024769463597,-1.68696555556436,0.000542804013180645,-0.732338998382217,0.867676177960821,0.771031231335364,-1.18845610676579,0.588607690924815,-13185.8665255393,-8944.09331447167,-8875.08196485378,-8838.86647999242,-8834.64486237431,-8833.17572322269,NA,NA,NA,NA,NA,NA,3604.99416456991,1947.7559671598,1128.77741864844,426.408789047415,252.399429506554,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",2,1,-8832.9362058572,3,"test0_worse_conv",2
74,"logit_random",-0.284972691942718,-0.188178935968807,0.0398966878928673,0.176937119128922,0.00481705978724506,0.185912708137891,-0.190204597122388,0.371070446482642,-0.00175123310310837,-0.186760013301951,-1.59588884652321,-0.0278388932254037,-0.268130158987904,0.582435357519425,0.412068288540468,-0.0245181924673073,-0.0977188057440774,-0.0614057126454056,-0.168864108119689,-0.0269093770586263,0.00424844895255825,0.0758473742115507,-0.157327744842744,0.733428608913509,0.008613633553194,-0.178576675113814,-2.64563421508338,-0.0952713859638819,-0.625773901749706,0.96742045762483,0.146127105299383,-0.14308759806478,-0.0926931976284609,-18042.2311997216,-9244.39604103168,-8952.38390106699,-8916.11647648818,-8903.45672007674,-8889.27141827557,-8852.6406534817,-8846.48249399884,-8834.33712066506,-8832.92620119013,-8832.8491345727,NA,1041.96561954602,1814.69596888901,692.167001342196,609.890349572541,1868.88108216148,271.350434698267,166.115027748016,140.296860690768,38.6695230482957,4.43498497671975,3,"test0_worse_conv",0,1,-8832.8491345727,3,"test0_worse_conv",74
